Time, Value
07/01/21 21:20:00, 13.1369804
07/01/21 21:40:00, 13.04667573
07/01/21 22:00:00, 13.32980178
07/01/21 22:20:00, 13.49368383
07/01/21 22:40:00, 13.36641587
07/01/21 23:00:00, 13.75264642
07/01/21 23:20:00, 13.94848972
07/01/21 23:40:00, 13.94607912
08/01/21 00:00:00, 14.06603812
08/01/21 00:20:00, 13.92383041
08/01/21 00:40:00, 14.26037851
08/01/21 01:00:00, 14.19777599
08/01/21 01:20:00, 14.29191113
08/01/21 01:40:00, 14.60843138
08/01/21 02:00:00, 14.63316738
08/01/21 02:20:00, 14.68738328
08/01/21 02:40:00, 14.81020417
08/01/21 03:00:00, 14.98270746
08/01/21 03:20:00, 15.2069868
08/01/21 03:40:00, 15.18597851
08/01/21 04:00:00, 15.3323224
08/01/21 04:20:00, 15.4378734
08/01/21 04:40:00, 15.58100791
08/01/21 05:00:00, 15.76070979
08/01/21 05:20:00, 15.90827291
08/01/21 05:40:00, 15.94592221
08/01/21 06:00:00, 16.0536885
08/01/21 06:20:00, 16.23248125
08/01/21 06:40:00, 16.3787141
08/01/21 07:00:00, 16.47229946
08/01/21 07:20:00, 16.60700956
08/01/21 07:40:00, 16.71649639
08/01/21 08:00:00, 16.85592954
08/01/21 08:20:00, 16.97273088
08/01/21 08:40:00, 17.09576532
08/01/21 09:00:00, 17.21355175
08/01/21 09:20:00, 17.34090855
08/01/21 09:40:00, 17.46566287
08/01/21 10:00:00, 17.62302264
08/01/21 10:20:00, 17.718246
08/01/21 10:40:00, 17.79477275
08/01/21 11:00:00, 18.00461166
08/01/21 11:20:00, 18.09688311
08/01/21 11:40:00, 18.287683
08/01/21 12:00:00, 18.29446356
08/01/21 12:20:00, 18.37797493
08/01/21 12:40:00, 18.55689015
08/01/21 13:00:00, 18.61781653
08/01/21 13:20:00, 18.75958356
08/01/21 13:40:00, 18.9245872
08/01/21 14:00:00, 19.15268542
08/01/21 14:20:00, 19.1244544
08/01/21 14:40:00, 19.23225216
08/01/21 15:00:00, 19.53493909
08/01/21 15:20:00, 19.45888966
08/01/21 15:40:00, 19.55782154
08/01/21 16:00:00, 19.7585276
08/01/21 16:20:00, 19.85342727
08/01/21 16:40:00, 20.12195986
08/01/21 17:00:00, 19.99032197
08/01/21 17:20:00, 20.14149243
08/01/21 17:40:00, 20.17054476
08/01/21 18:00:00, 20.29043567
08/01/21 18:20:00, 20.53397047
08/01/21 18:40:00, 20.60340863
08/01/21 19:00:00, 20.76032433
08/01/21 19:20:00, 20.88670197
08/01/21 19:40:00, 20.97320163
08/01/21 20:00:00, 21.0954607
08/01/21 20:20:00, 21.1633612
08/01/21 20:40:00, 21.07352466
08/01/21 21:00:00, 21.46163566
08/01/21 21:20:00, 21.17468411
08/01/21 21:40:00, 21.21087535
08/01/21 22:00:00, 21.5114856
08/01/21 22:20:00, 21.39257438
08/01/21 22:40:00, 21.55712921
08/01/21 23:00:00, 21.88230788
08/01/21 23:20:00, 22.10984831
08/01/21 23:40:00, 22.23431351
09/01/21 00:00:00, 21.90792215
09/01/21 00:20:00, 21.90523945
09/01/21 00:40:00, 22.1169305
09/01/21 01:00:00, 21.98897503
09/01/21 01:20:00, 22.51841194
09/01/21 01:40:00, 22.40031634
09/01/21 02:00:00, 22.6579732
09/01/21 02:20:00, 22.22110587
09/01/21 02:40:00, 22.46256576
09/01/21 03:00:00, 22.58899072
09/01/21 03:20:00, 22.55288519
09/01/21 03:40:00, 23.01441195
09/01/21 04:00:00, 22.68890222
09/01/21 04:20:00, 23.01992247
09/01/21 04:40:00, 23.00702802
09/01/21 05:00:00, 23.03703954
09/01/21 05:20:00, 22.75728145
09/01/21 05:40:00, 23.27208471
09/01/21 06:00:00, 23.35218729
09/01/21 06:20:00, 23.34485494
09/01/21 06:40:00, 22.80392473
09/01/21 07:00:00, 22.91985608
09/01/21 07:20:00, 23.37659
09/01/21 07:40:00, 23.04001261
09/01/21 08:00:00, 23.39052539
09/01/21 08:20:00, 22.94885627
09/01/21 08:40:00, 23.41677672
09/01/21 09:00:00, 23.58144991
09/01/21 09:20:00, 23.24961296
09/01/21 09:40:00, 23.5818782
09/01/21 10:00:00, 23.11151248
09/01/21 10:20:00, 23.34732742
09/01/21 10:40:00, 23.29119332
09/01/21 11:00:00, 23.59492363
09/01/21 11:20:00, 23.65796988
09/01/21 11:40:00, 23.29348952
09/01/21 12:00:00, 23.49457081
09/01/21 12:20:00, 23.30063613
09/01/21 12:40:00, 23.17855809
09/01/21 13:00:00, 23.65818878
09/01/21 13:20:00, 23.61032918
09/01/21 13:40:00, 23.3100741
09/01/21 14:00:00, 23.28073088
09/01/21 14:20:00, 23.09861015
09/01/21 14:40:00, 23.04216845
09/01/21 15:00:00, 23.36022045
09/01/21 15:20:00, 22.97413199
